iso3166-1_alpha2,region_name,city_name,geonameid
AU,New South Wales,Keith Hall,2161713
AU,New South Wales,Kellyville,8347736
AU,New South Wales,Kelso,2161678
AU,New South Wales,Kembla,2161667
AU,New South Wales,Kempsey,2161658
AU,New South Wales,Kendall,2161654
AU,New South Wales,Kenmore,2161642
AU,New South Wales,Kensington,2161608
AU,New South Wales,Kenthurst,2161602
AU,New South Wales,Kentucky,11715447
AU,New South Wales,Khancoban,2161529
AU,New South Wales,Kianga,2161509
AU,New South Wales,Kildary Road,2161459
AU,New South Wales,Killcare,2161473
AU,New South Wales,Kilrush,2161409
AU,New South Wales,King Creek,8348043
AU,New South Wales,Kings Cross,2161329
AU,New South Wales,Kings Point,8219790
AU,New South Wales,Kingscliff,2161335
AU,New South Wales,Kingsford,6621337
AU,New South Wales,Kingsgrove,8348621
AU,New South Wales,Kingswood,2161303
AU,New South Wales,Kirrawee,2205970
AU,New South Wales,Kirribilli,2161251
AU,New South Wales,Kogarah,2161185
AU,New South Wales,Kolodong,2161167
AU,New South Wales,Kooringal,8348139
AU,New South Wales,Kotara,2161029
AU,New South Wales,Krawarree,2161003
AU,New South Wales,Kulnura,8347837
AU,New South Wales,Kunghur,2160954
AU,New South Wales,Kurmond,8310725
AU,New South Wales,Kurnell,2160937
AU,New South Wales,Kurrajong Heights,2160931
AU,New South Wales,Kurri Kurri,2160922
AU,New South Wales,Kyalite,2160908
AU,New South Wales,Kyeemagh,8614319
AU,New South Wales,Kyogle,2160880
AU,New South Wales,Lake Bathurst,2160773
AU,New South Wales,Lake Cargelligo,2160769
AU,New South Wales,Lake Tabourie,8219793
AU,New South Wales,Lake Wyangan,8348626
AU,New South Wales,Lakemba,2160744
AU,New South Wales,Lakeside,2068002
AU,New South Wales,Lakesland,2160730
AU,New South Wales,Lakewood,8349437
AU,New South Wales,Lakewood Estate,8219794
AU,New South Wales,Lambton,2205628
AU,New South Wales,Lane Cove,2160625
AU,New South Wales,Lansvale,8349004
AU,New South Wales,Lapstone,8349009
AU,New South Wales,Lavender Bay,8348628
AU,New South Wales,Lavington,2160493
AU,New South Wales,Lawson,2160477
AU,New South Wales,Leeton,2160413
AU,New South Wales,Leigh,2160377
AU,New South Wales,Lennox Head,8310731
AU,New South Wales,Leonay,8348642
AU,New South Wales,Leumeah,2160299
AU,New South Wales,Leura,2160297
AU,New South Wales,Liberty Grove,8348629
AU,New South Wales,Lidcombe,2160258
AU,New South Wales,Lightning Ridge,2160232
AU,New South Wales,Lilyfield,2207762
AU,New South Wales,Lincoln,2160125
AU,New South Wales,Linden,2160120
AU,New South Wales,Lindfield,2160114
AU,New South Wales,Lisarow,2160070
AU,New South Wales,Lismore,2160063
AU,New South Wales,Liston,2160058
AU,New South Wales,Lithgow,2160053
AU,New South Wales,Little Bay,2205996
AU,New South Wales,Liverpool,11695438
AU,New South Wales,Llanarth,8349214
AU,New South Wales,Lloyd,8349008
AU,New South Wales,Lockhart,2159774
AU,New South Wales,Loftus,2205971
AU,New South Wales,Long Beach,8219798
AU,New South Wales,Long Jetty,2159654
AU,New South Wales,Longueville,2207817
AU,New South Wales,Lord Howe Island,6930427
AU,New South Wales,Lostock,2159530
AU,New South Wales,Lovedale,6696791
AU,New South Wales,Lower Creek,2159477
AU,New South Wales,Lower Cudgera,2159473
AU,New South Wales,Lower Macdonald,7304390
AU,New South Wales,Lower Portland,2159452
AU,New South Wales,Lowther,2159418
AU,New South Wales,Lurnea,8349047
AU,New South Wales,Lyndhurst,2159320
AU,New South Wales,Lynwood,11774381
AU,New South Wales,Macksville,2159194
AU,New South Wales,Maclean,2159185
AU,New South Wales,Macquarie Park,9972815
AU,New South Wales,Magenta,6640181
AU,New South Wales,Malabar,2159018
AU,New South Wales,Malua Bay,8310737
AU,New South Wales,Manfred,2158911
AU,New South Wales,Mangrove Mountain,2158883
AU,New South Wales,Manildra,2158877
AU,New South Wales,Manly,2158867
AU,New South Wales,Manyana,0
AU,New South Wales,Mardi,8348672
AU,New South Wales,Marlow,10103805
AU,New South Wales,Maroota,2158652
AU,New South Wales,Maroubra,2158651
AU,New South Wales,Marrickville,2158626
AU,New South Wales,Marsden Park,8310739
AU,New South Wales,Marulan,2158574
AU,New South Wales,Maryland,8347845
AU,New South Wales,Maryville,8348083
AU,New South Wales,Mascot,2158538
AU,New South Wales,Matheson,2158513
AU,New South Wales,Mathoura,2158509
AU,New South Wales,Matraville,2158504
AU,New South Wales,Mayfield East,8348716
AU,New South Wales,McAlister,2158418
AU,New South Wales,McGraths Hill,8219803
AU,New South Wales,McMahons Point,8348676
AU,New South Wales,Meadowbank,8349212
AU,New South Wales,Medlow Bath,2158221
AU,New South Wales,Menai,2158130
AU,New South Wales,Menangle,2158128
AU,New South Wales,Mendooran,2158123
AU,New South Wales,Menindee,2158119
AU,New South Wales,Merewether,8348074
AU,New South Wales,Merimbula,2158020
AU,New South Wales,Meroo,11748126
AU,New South Wales,Merricumbene,0
AU,New South Wales,Merriwa,2158004
AU,New South Wales,Merrygoen,2157997
AU,New South Wales,Merrylands,2157995
AU,New South Wales,Middle Cove,8348683
AU,New South Wales,Millers Point,8348651
AU,New South Wales,Millfield,2157655
AU,New South Wales,Millthorpe,2157627
AU,New South Wales,Milperra,8348681
AU,New South Wales,Milton,2157601
AU,New South Wales,Minchinbury,8348687
AU,New South Wales,Minto,2157508
AU,New South Wales,Miranda,2157495
AU,New South Wales,Mittagong,2157373
AU,New South Wales,Moama,2157355
AU,New South Wales,Mollymook Beach,7290062
AU,New South Wales,Molong,2157272
AU,New South Wales,Mona Vale,2157243
AU,New South Wales,Monterey,2206000
AU,New South Wales,Moonbi,2157076
AU,New South Wales,Moonee Beach,2157060
AU,New South Wales,Mooney Mooney,2157053
AU,New South Wales,Moore Creek,2157008
AU,New South Wales,Moorebank,11775479
AU,New South Wales,Moorwatha,2156969
AU,New South Wales,Moree,2156927
AU,New South Wales,Morpeth,2205622
AU,New South Wales,Mortdale,2156853
AU,New South Wales,Moruya,2156834
AU,New South Wales,Mosman,2156813
AU,New South Wales,Moss Vale,2156777
AU,New South Wales,Mossy Point,8219774
AU,New South Wales,Mount Annan,7778951
AU,New South Wales,Mount Druitt,2156671
AU,New South Wales,Mount Drummond,2206114
AU,New South Wales,Mount Hunter,2156620
AU,New South Wales,Mount Hutton,8349116
AU,New South Wales,Mount Kuring-Gai,8348691
AU,New South Wales,Mount Pritchard,8348692
AU,New South Wales,Mount Rankin,8348107
AU,New South Wales,Mount Vernon,8348703
AU,New South Wales,Mudgee,2156404
AU,New South Wales,Mugga Downs,8348688
AU,New South Wales,Mullaway,8348694
AU,New South Wales,Mullengandra,2156322
AU,New South Wales,Mullion Creek,2156310
AU,New South Wales,Mullumbimby,2156307
AU,New South Wales,Mulwala,2156298
AU,New South Wales,Mungindi,2156215
AU,New South Wales,Murrah,2156127
AU,New South Wales,Murringo,2156078
AU,New South Wales,Murrumbateman,2156069
AU,New South Wales,Murrumburrah,2156062
AU,New South Wales,Murrurundi,2156058
AU,New South Wales,Murwillumbah,2156049
AU,New South Wales,Muswellbrook,2156034
AU,New South Wales,Nabiac,2155892
AU,New South Wales,Nambucca,2155859
AU,New South Wales,Nambucca Heads,2155858
AU,New South Wales,Nana Glen,2155848
AU,New South Wales,Nanima,8349137
AU,New South Wales,Narellan,2155772
AU,New South Wales,Naremburn,8347890
AU,New South Wales,Nargong,2155767
AU,New South Wales,Narooma,2155750
AU,New South Wales,Narrabeen,2155745
AU,New South Wales,Narrabri,2155742
AU,New South Wales,Narrandera,2155731
AU,New South Wales,Narrawallee,8348700
AU,New South Wales,Narromine,2155710
AU,New South Wales,Nashua,2155693
AU,New South Wales,Naughtons Gap,2155649
AU,New South Wales,Nelson Bay,2155562
AU,New South Wales,Nemingha,2155547
AU,New South Wales,Nerriga,2155532
AU,New South Wales,Neutral Bay,2207880
AU,New South Wales,New Brighton,2155478
AU,New South Wales,New Lambton,2205629
AU,New South Wales,Newcastle,2155472
AU,New South Wales,Newrybar,2155404
AU,New South Wales,Newstead,2155394
AU,New South Wales,Nimbin,2155321
AU,New South Wales,Normanhurst,2155092
AU,New South Wales,North Bourke,2155047
AU,New South Wales,North Bridge,2207830
AU,New South Wales,North Lismore,2154918
AU,New South Wales,North Narrabeen,6693769
AU,New South Wales,North Parramatta,8299775
AU,New South Wales,North Rocks,8347895
AU,New South Wales,North Ryde,7281782
AU,New South Wales,Northmead,2154913
AU,New South Wales,Northwood,2207819
AU,New South Wales,Norway,2154814
AU,New South Wales,Nowra,2154787
AU,New South Wales,Numbla Vale,2154733
AU,New South Wales,Numbugga,2154732
AU,New South Wales,Nunderi,8348710
AU,New South Wales,Nyngan,2154672
AU,New South Wales,O'Connell,2154492
AU,New South Wales,Oakdale,8614359
AU,New South Wales,Oaky Park,8347698
AU,New South Wales,Oatlands,8349217
AU,New South Wales,Oatley,2154544
AU,New South Wales,Oberon,2154537
AU,New South Wales,Ocean Beach,2154497
AU,New South Wales,Ocean Shores,8310752
AU,New South Wales,Ohio,2154459
AU,New South Wales,Olinda,2154387
AU,New South Wales,Ophir,2154231
AU,New South Wales,Orange,2154219
AU,New South Wales,Orangeville,8347900
AU,New South Wales,Orient Point,8310755
AU,New South Wales,Ourimbah,8347901
AU,New South Wales,Oxley Vale,8348712
AU,New South Wales,Pacific Palms,8176559
AU,New South Wales,Paddington,2207753
AU,New South Wales,Padstow,2206008
AU,New South Wales,Pagewood,8347866
AU,New South Wales,Pambula,2153873
AU,New South Wales,Pappinbarra,2153823
AU,New South Wales,Paramatta,11748915
AU,New South Wales,Parkes,2153778
AU,New South Wales,Parkville,2153769
AU,New South Wales,Parramatta,7281840
AU,New South Wales,Paxton,2153662
AU,New South Wales,Peakhurst,2206007
AU,New South Wales,Peel,2153570
AU,New South Wales,Pemulwuy,8348149
AU,New South Wales,Pendle Hill,0
AU,New South Wales,Pennant Hills,2153483
AU,New South Wales,Penrith,2153471
AU,New South Wales,Petersham,8348154
AU,New South Wales,Phillip,2153336
AU,New South Wales,Picton,2153259
AU,New South Wales,Piggabeen,2153210
AU,New South Wales,Pimlico,2153170
AU,New South Wales,Pitt Town,2152917
AU,New South Wales,Point Piper,2207901
AU,New South Wales,Pokolbin,2152799
AU,New South Wales,Polo Flat,8347940
AU,New South Wales,Port Macquarie,2152659
AU,New South Wales,Portland,2152668
AU,New South Wales,Potts Point,2152625
AU,New South Wales,Pottsville Beach,8310769
AU,New South Wales,Prairiewood,8347913
AU,New South Wales,Prestons,8347914
AU,New South Wales,Putney,8348733
AU,New South Wales,Pymble,2152361
AU,New South Wales,Pyrmont,2152339
AU,New South Wales,Quakers Hill,2152329
AU,New South Wales,Queanbeyan,2152286
AU,New South Wales,Queens Park,8349223
AU,New South Wales,Quipolly,2152242
AU,New South Wales,Quirindi,2152240
AU,New South Wales,Raby,8348167
AU,New South Wales,Rainbow Flat,2152179
AU,New South Wales,Raleigh,2152165
AU,New South Wales,Ramornie Works,2152150
AU,New South Wales,Ramsgate,2206001
AU,New South Wales,Rand,2152126
AU,New South Wales,Randwick,2208285
AU,New South Wales,Ravensworth,8579211
AU,New South Wales,Raymond Terrace,2205631
AU,New South Wales,Red Bend,2151981
AU,New South Wales,Red Head,8349235
AU,New South Wales,Red Rock,2151858
AU,New South Wales,Redbank,8347916
AU,New South Wales,Redfern,2151932
AU,New South Wales,Reno,2151732
AU,New South Wales,Repton,2151726
AU,New South Wales,Revesby,2151697
AU,New South Wales,Rhodes,2151682
AU,New South Wales,Richlands,2151653
AU,New South Wales,Richmond,11713378
AU,New South Wales,Riverstone,2151522
AU,New South Wales,Riverview,8349224
AU,New South Wales,Riverwood,2206009
AU,New South Wales,Rob Roy,2151467
AU,New South Wales,Robertson,2151485
AU,New South Wales,Robin Hill,8347924
AU,New South Wales,Rockdale,2151443
AU,New South Wales,Rockley,2151429
AU,New South Wales,Rocky Creek,2151383
AU,New South Wales,Rookwood,8347923
AU,New South Wales,Rooty Hill,2151157
AU,New South Wales,Rose Bay,2207749
AU,New South Wales,Rosebank,8580440
AU,New South Wales,Rosebery,2151129
AU,New South Wales,Roselands,7302635
AU,New South Wales,Roseville,8614299
AU,New South Wales,Rothbury,2151006
AU,New South Wales,Rouse Hill,7281823
AU,New South Wales,Royalla,2150888
AU,New South Wales,Rozelle,8015348
AU,New South Wales,Rushcutters Bay,8348191
AU,New South Wales,Russell Lea,8347881
AU,New South Wales,Rutherford,2150791
AU,New South Wales,Ryan,2150783
AU,New South Wales,Rydalmere,2150768
AU,New South Wales,Ryde,2150767
AU,New South Wales,Sackville Reach,2150749
AU,New South Wales,Saint Georges Basin,8358877
AU,New South Wales,Saint Ives,2150669
AU,New South Wales,Saint Peters,2150625
AU,New South Wales,Salamander Bay,6639974
AU,New South Wales,San Remo,8348168
AU,New South Wales,Sancrox,2150506
AU,New South Wales,Sanctuary Point,7304352
AU,New South Wales,Sandy Beach,8219821
AU,New South Wales,Sandy Hollow,2150256
AU,New South Wales,Sans Souci,2206002
AU,New South Wales,Scone,2150096
AU,New South Wales,Seaforth,2207834
AU,New South Wales,Seaham,2149970
AU,New South Wales,Sefton,8347677
AU,New South Wales,Seven Hills,2149847
AU,New South Wales,Shark Creek,2149748
AU,New South Wales,Shaw,2149730
AU,New South Wales,Shellharbour,2149673
AU,New South Wales,Shelly Beach,8348776
AU,New South Wales,Shoal Bay,6621355
AU,New South Wales,Shoalhaven Heads,7522198
AU,New South Wales,Shortland,8347941
AU,New South Wales,Silent Grove,2149544
AU,New South Wales,Silverdale,8219828
AU,New South Wales,Silverton,2149514
AU,New South Wales,Silverwater,8348150
AU,New South Wales,Singleton,2149475
AU,New South Wales,Sleepy Hollow,2149318
AU,New South Wales,Smeaton Grange,8348731
AU,New South Wales,Smithfield,2149272
AU,New South Wales,Smiths Lake,7290054
AU,New South Wales,Smithtown,2149253
AU,New South Wales,Soldiers Point,2149159
AU,New South Wales,Somersby,2149141
AU,New South Wales,South Golden Beach,8219832
AU,New South Wales,South Grafton,2148997
AU,New South Wales,South West Rocks,8310779
AU,New South Wales,Southgate,2149001
AU,New South Wales,Speers Point,8348759
AU,New South Wales,Spencer,2148846
AU,New South Wales,Springdale Heights,8348175
AU,New South Wales,Springwood,2148582
AU,New South Wales,St Clair,8349321
AU,New South Wales,St Leonards,8029783
AU,New South Wales,Stockinbingal,2148337
AU,New South Wales,Stotts Creek,2148140
AU,New South Wales,Stratford,11775624
AU,New South Wales,Strathfield,2148088
AU,New South Wales,Stroud,2148052
AU,New South Wales,Stuarts Point,2148033
AU,New South Wales,Suffolk Park,7645387
AU,New South Wales,Summer Hill,8029814
AU,New South Wales,Sunshine Bay,8348220
AU,New South Wales,Surfside,8348222
AU,New South Wales,Surry Hills,2147821
AU,New South Wales,Sussex Inlet,8310759
AU,New South Wales,Sutherland,11775875
AU,New South Wales,Sutton,2147798
AU,New South Wales,Sydney,2147714
AU,New South Wales,Sylvania,2205984
AU,New South Wales,Table Top,2147657
AU,New South Wales,Tabulam,2147637
AU,New South Wales,Tahmoor,2147618
AU,New South Wales,Talbingo,2147592
AU,New South Wales,Tallwoods Village,8348800
AU,New South Wales,Talmo,2147541
AU,New South Wales,Tamarama,8348225
AU,New South Wales,Tamban,2147524
AU,New South Wales,Tamworth,2147497
AU,New South Wales,Tapitallee,8310760
AU,New South Wales,Tarago,8347952
AU,New South Wales,Taralga,2147410
AU,New South Wales,Taree,2147381
AU,New South Wales,Taren Point,2205986
AU,New South Wales,Tarrawanna,2206103
AU,New South Wales,Tathra,2147280
AU,New South Wales,Taylors Flat,2147245
AU,New South Wales,Tea Gardens,2147234
AU,New South Wales,Temora,2147150
AU,New South Wales,Tempe,2147148
AU,New South Wales,Tennyson,8347925
AU,New South Wales,Tenterfield,2147085
AU,New South Wales,Terara,2147065
AU,New South Wales,Terranora,2147042
AU,New South Wales,Terrey Hills,2147035
AU,New South Wales,Terrigal,2147023
AU,New South Wales,The Entrance,2146945
AU,New South Wales,The Hills Shire,6949384
AU,New South Wales,The Oaks,2146903
AU,New South Wales,The Ponds,8349329
AU,New South Wales,The Rocks,2146874
AU,New South Wales,The Slopes,8347931
AU,New South Wales,Thirroul,2146845
AU,New South Wales,Thornleigh,11775520
AU,New South Wales,Thuddungra,2146707
AU,New South Wales,Thurgoona,8347684
AU,New South Wales,Tilpa,2146616
AU,New South Wales,Tinonee,2146535
AU,New South Wales,Tintenbar,2146526
AU,New South Wales,Tintinhull,2146522
AU,New South Wales,Tocumwal,2146482
AU,New South Wales,Tomago,2146460
AU,New South Wales,Tomerong,2146433
AU,New South Wales,Toowoon Bay,6695070
AU,New South Wales,Toronto,10103951
AU,New South Wales,Towamba,2146180
AU,New South Wales,Townsend,8348227
AU,New South Wales,Trangie,2146112
AU,New South Wales,Tuckombil,8347955
AU,New South Wales,Tuggerah,2145940
AU,New South Wales,Tumbarumba,2145893
AU,New South Wales,Tumut,2145875
AU,New South Wales,Tuncurry,2145869
AU,New South Wales,Tura Beach,8219837
AU,New South Wales,Tuross Head,2145805
AU,New South Wales,Turramurra,2145796
AU,New South Wales,Turrella,8347682
AU,New South Wales,Tweed Heads,2145765
AU,New South Wales,Twelve Mile,2145759
AU,New South Wales,Tyagarah,2145644
AU,New South Wales,Uki,2145581
AU,New South Wales,Ulimambri,2145560
AU,New South Wales,Ulladulla,2145554
AU,New South Wales,Ulong,2145545
AU,New South Wales,Ultimo,2207754
AU,New South Wales,Unanderra,2145518
AU,New South Wales,Ungarie,2145497
AU,New South Wales,Upper Burringbar,2145468
AU,New South Wales,Upper Corindi,2145460
AU,New South Wales,Uralla,2145404
AU,New South Wales,Urana,2145398
AU,New South Wales,Urayarra,2145378
AU,New South Wales,Urunga,2145358
AU,New South Wales,Utopia,2145353
AU,New South Wales,Valery,2145340
AU,New South Wales,Vaucluse,8613940
AU,New South Wales,Villawood,2145187
AU,New South Wales,Vincentia,6943962
AU,New South Wales,Vineyard,2145168
AU,New South Wales,Wagga Wagga,2145110
AU,New South Wales,Wahroonga,2145092
AU,New South Wales,Waitara,2145079
AU,New South Wales,Wakeley,8349282
AU,New South Wales,Walcha,2145059
AU,New South Wales,Walgett,2145049
AU,New South Wales,Walla Walla,2144921
AU,New South Wales,Wallabadah,2144999
AU,New South Wales,Wallerawang,2144914
AU,New South Wales,Wallgrove,2144913
AU,New South Wales,Wallsend,2144890
AU,New South Wales,Wamberal,2144838
AU,New South Wales,Wamboin,8347927
AU,New South Wales,Wapengo,2144724
AU,New South Wales,Waratah West,8347908
AU,New South Wales,Wardell,2144691
AU,New South Wales,Wards River,2144677
AU,New South Wales,Warialda,2144662
AU,New South Wales,Warilla,8347938
AU,New South Wales,Warners Bay,8348833
AU,New South Wales,Warnervale,2144636
AU,New South Wales,Warragamba,8310786
AU,New South Wales,Warren,2144555
AU,New South Wales,Warriewood,8347932
AU,New South Wales,Warrimoo,2144532
AU,New South Wales,Warringah,6949386
AU,New South Wales,Warwick Farm,8347929
AU,New South Wales,Waterloo,8580070
AU,New South Wales,Watsons Bay,2144391
AU,New South Wales,Wattle Flat,2144357
AU,New South Wales,Wauchope,2144332
AU,New South Wales,Waverton,2144311
AU,New South Wales,Wee Waa,2144220
AU,New South Wales,Weethalle,2144222
AU,New South Wales,Wellingrove,2144170
AU,New South Wales,Wellington,2144168
AU,New South Wales,Wentworth,2144129
AU,New South Wales,Wentworth Falls,2144127
AU,New South Wales,Wentworth Point,8347990
AU,New South Wales,Wentworthville,2144122
AU,New South Wales,Werombi,2144103
AU,New South Wales,Werris Creek,2144082
AU,New South Wales,West Hoxton,2143984
AU,New South Wales,West Pymble,2143954
AU,New South Wales,West Tamworth,2143940
AU,New South Wales,West Wyalong,2143930
AU,New South Wales,Westdale,8348840
